text,labels
سه دیگر چو شبرنگ بهزاد را / که کوتاه دارد به تگ باد را,داستان سیاوش
چهارم چو جستی به خیره زره / که آن را ندانی گره تا گره,داستان سیاوش
نگردد چنین آهن از آب تر / نه آتش برو بر بود کارگر,داستان سیاوش
نه نیزه نه شمشیر هندی نه تیر / چنین باژ خواهی بدین آب گیر,داستان سیاوش
کنون آب ما را و کشتی ترا / بدین گونه شاهی درشتی ترا,داستان سیاوش
بدو گفت گیو ار تو کیخسروی / نبینی ازین آب جز نیکوی,داستان سیاوش
فریدون که بگذاشت اروند رود / فرستاد تخت مهی را درود,داستان سیاوش
جهانی شد او را سراسر رهی / که با روشنی بود و با فرهی,داستان سیاوش
چه اندیشی ار شاه ایران توی / سرنامداران و شیران توی,داستان سیاوش
به بد آب را کی بود بر تو راه / که با فر و برزی و زیبای گاه,داستان سیاوش
اگر من شوم غرقه گر مادرت / گزندی نباید که گیرت سرت,داستان سیاوش
ز مادر تو بودی مراد جهان / که بیکار بد تخت شاهنشهان,داستان سیاوش
مرا نیز مادر ز بهر تو زاد / ازین کار بر دل مکن هیچ یاد,داستان سیاوش
که من بیگمانم که افراسیاب / بیاید دمان تا لب رود آب,داستان سیاوش
مرا برکشد زنده بر دار خوار / فرنگیس را با تو ای شهریار,داستان سیاوش
به آب افگند ماهیان تان خورند / وگر زیر نعل اندرون بسپرند,داستان سیاوش
بدو گفت کیخسرو اینست و بس / پناهم به یزدان فریادرس,داستان سیاوش
فرود آمد از بارهٔ راه جوی / بمالید و بنهاد بر خاک روی,داستان سیاوش
همی گفت پشت و پناهم توی / نمایندهٔ رای و راهم توی,داستان سیاوش
درستی و پستی مرا فر تست / روان و خرد سایهٔ پر تست,داستان سیاوش
به آب اندرون دلفزایم توی / به خشکی همان رهنمایم توی,داستان سیاوش
به آب اندر افگند خسرو سیاه / چو کشتی همی راند تا باژگاه,داستان سیاوش
او فرنگیس و گیو دلیر / نترسد ز جیحون و زان آب شیر,داستان سیاوش
بدان سو گذشتند هر سه درست / جهانجوی خسرو سر و تن بشست,داستان سیاوش
بدان نیستان در نیایش گرفت / جهان آفرین را ستایش گرفت,داستان سیاوش
چو از رود کردند هر سه گذر / نگهبان کشتی شد آسیمه سر,داستان سیاوش
به یاران چنین گفت کاینت شگفت / کزین برتر اندیشه نتوان گرفت,داستان سیاوش
بهاران و جیحون و آب روان / سه جوشنور و اسپ و برگستوان,داستان سیاوش
بدین ژرف دریا چنین بگذرد / خرمندش از مردمان نشمرد,داستان سیاوش
پشیمان شد از کار و گفتار خویش / تبه دید ازان کار بازار خویش,داستان سیاوش
بیاراست کشتی به چیزی که داشت / ز باد هوا بادبان برگذاشت,داستان سیاوش
به پوزش برفت از پس شهریار / چو آمد به نزدیکی رودبار,داستان سیاوش
همه هدیه ها نزد شاه آورید / کمان و کمند و کلاه آورید,داستان سیاوش
بدو گفت گیو ای سگ بی خرد / توگفتی که این آب مردم خورد,داستان سیاوش
چنین مایه ور پرهنر شهریار / همی از تو کشتی کند خواستار,داستان سیاوش
ندادی کنون هدیهٔ تو مباد / بود روز کاین روزت آید به یاد,داستان سیاوش
چنان خوار برگشت زو رودبان / که جان را همی گفت پدرودمان,داستان سیاوش
چو آمد به نزدیکی باژگاه / هم آنگه ز توران بیامد سپاه,داستان سیاوش
چو نزدیک رود آمد افراسیاب / ندید ایچ مردم نه کشتی برآب,داستان سیاوش
یکی بانگ زد تند بر باژخواه / که چون یافت این دیو بر آب راه,داستان سیاوش
چنین داد پاسخ که ای شهریار / پدر باژبان بود و من باژدار,داستان سیاوش
ندیدم نه هرگز شنیدم چنین / که کردی کسی ز آب جیحون زمین,داستان سیاوش
بهاران و این آب با موج تیز / چو اندر شوی نیست راه گریز,داستان سیاوش
چنان برگذشتند هر سه سوار / تو گفتی هوا داشت شان برکنار,داستان سیاوش
ازان پس بفرمود افراسیاب / که بشتاب و کشتی برافگن به آب,داستان سیاوش
بدو گفت هومان که ای شهریار / براندیش و آتش مکن در کنار,داستان سیاوش
تو با این سواران به ایران شوی / همی در دم گاوشیدان شوی,داستان سیاوش
چو گودرز و چون رستم پیلتن / چو طوس و چو گرگین و آن انجمن,داستان سیاوش
سیر آمدی / که ایدر به چنگال شیر آمدی,داستان سیاوش
ازین روی تا چین و ماچین تراست / خور و ماه و کیوان و پروین تراست,داستان سیاوش
تو توران نگه دار و تخت بلند / ز ایران کنون نیست بیم گزند,داستان سیاوش
پر از خون دل از رود گشتند باز / برآمد برین روزگار دراز,داستان سیاوش
چو با گیو کیخسرو آمد به زم / جهان چند ازو شاد و چندی دژم,داستان سیاوش
نوندی به هر سو برافگند گیو / یکی نامه از شاه وز گیو نیو,داستان سیاوش
که آمد ز توران جهاندار شاد / سر تخمهٔ نامور کیقباد,داستان سیاوش
فرستادهٔ بختیار و سوار / خردمند و بینادل و دوستدار,داستان سیاوش
گزین کرد ازان نامداران زم / بگفت آنچ بشنید از بیش و کم,داستان سیاوش
بدو گفت ایدر برو به اصفهان / بر نیو گودرز کشوادگان,داستان سیاوش
بگویش که کیخسرو آمد به زم / که بادی نجست از بر او دژم,داستان سیاوش
یکی نامه نزدیک کاووس شاه / فرستاده ای چست بگرفت راه,داستان سیاوش
هیونان کفک افگن بادپای / بجستند برسان آتش ز جای,داستان سیاوش
فرستادهٔ گیو روشن روان / نخستین بیامد بر پهلوان,داستان سیاوش
پیامش همی گفت و نامه بداد / جهان پهلوان نامه بر سر نهاد,داستان سیاوش
ز بهر سیاووش ببارید آب / همی کرد نفرین بر افراسیاب,داستان سیاوش
فرستاده شد نزد کاووس کی / ز یال هیونان بپالود خوی,داستان سیاوش
